dataset_token,source_dataset,mcq_questions,model_id,fewshot_k,layers,strength,seed,baseline_accuracy,baseline_invalid_rate,baseline_correct,baseline_invalid,baseline_total,baseline_cache_path,steered_accuracy,steered_invalid_rate,steered_correct,steered_invalid,steered_total,steered_cache_path,steered_vector_path,delta_accuracy,delta_invalid_rate
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,Qwen/Qwen2.5-7B-Instruct,3,band:0.75:6,3.0,42,,,,,,,0.6054,0.0,3027,0,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_Qwen-Qwen2.5-7B-Instruct_k3_Lband-0.75-6_a3p0_seed42_es0_el5000.json,vectors/python/correctness_vector_100_qwen2-5-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,Qwen/Qwen2.5-7B-Instruct,3,band:0.90:6,1.0,42,,,,,,,0.6284,0.0,3142,0,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_Qwen-Qwen2.5-7B-Instruct_k3_Lband-0.90-6_a1p0_seed42_es0_el5000.json,vectors/python/correctness_vector_100_qwen2-5-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,Qwen/Qwen2.5-7B-Instruct,3,band:0.90:6,1.5,42,,,,,,,0.6302,0.0,3151,0,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_Qwen-Qwen2.5-7B-Instruct_k3_Lband-0.90-6_a1p5_seed42_es0_el5000.json,vectors/python/correctness_vector_100_qwen2-5-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,Qwen/Qwen2.5-7B-Instruct,3,band:0.90:6,2.0,42,,,,,,,0.6318,0.0,3159,0,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_Qwen-Qwen2.5-7B-Instruct_k3_Lband-0.90-6_a2p0_seed42_es0_el5000.json,vectors/python/correctness_vector_100_qwen2-5-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,Qwen/Qwen2.5-7B-Instruct,3,band:0.90:6,2.5,42,,,,,,,0.6316,0.0,3158,0,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_Qwen-Qwen2.5-7B-Instruct_k3_Lband-0.90-6_a2p5_seed42_es0_el5000.json,vectors/python/correctness_vector_100_qwen2-5-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,Qwen/Qwen2.5-7B-Instruct,3,band:0.90:6,3.0,42,,,,,,,0.6328,0.0,3164,0,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_Qwen-Qwen2.5-7B-Instruct_k3_Lband-0.90-6_a3p0_seed42_es0_el5000.json,vectors/python/correctness_vector_100_qwen2-5-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,3,band:0.15:6,1.0,42,,,,,,,0.7072,0.0,3536,0,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k3_Lband-0.15-6_a1p0_seed42_es0_el5000.json,vectors/python/correctness_vector_100_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,3,band:0.15:6,1.5,42,,,,,,,0.7086,0.0,3543,0,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k3_Lband-0.15-6_a1p5_seed42_es0_el5000.json,vectors/python/correctness_vector_100_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,3,band:0.15:6,2.0,42,,,,,,,0.7106,0.0,3553,0,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k3_Lband-0.15-6_a2p0_seed42_es0_el5000.json,vectors/python/correctness_vector_100_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,3,band:0.15:6,2.5,42,,,,,,,0.7144,0.0,3572,0,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k3_Lband-0.15-6_a2p5_seed42_es0_el5000.json,vectors/python/correctness_vector_100_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,3,band:0.15:6,3.0,42,,,,,,,0.7134,0.0,3567,0,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k3_Lband-0.15-6_a3p0_seed42_es0_el5000.json,vectors/python/correctness_vector_100_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,3,band:0.35:6,1.0,42,,,,,,,0.7032,0.0,3516,0,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k3_Lband-0.35-6_a1p0_seed42_es0_el5000.json,vectors/python/correctness_vector_100_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,3,band:0.35:6,1.5,42,,,,,,,0.7006,0.0,3503,0,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k3_Lband-0.35-6_a1p5_seed42_es0_el5000.json,vectors/python/correctness_vector_100_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,3,band:0.35:6,2.0,42,,,,,,,0.7004,0.0,3502,0,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k3_Lband-0.35-6_a2p0_seed42_es0_el5000.json,vectors/python/correctness_vector_100_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,3,band:0.35:6,2.5,42,,,,,,,0.6994,0.0,3497,0,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k3_Lband-0.35-6_a2p5_seed42_es0_el5000.json,vectors/python/correctness_vector_100_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,3,band:0.35:6,3.0,42,,,,,,,0.6972,0.0,3486,0,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k3_Lband-0.35-6_a3p0_seed42_es0_el5000.json,vectors/python/correctness_vector_100_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,3,band:0.55:6,1.0,42,,,,,,,0.6996,0.0,3498,0,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k3_Lband-0.55-6_a1p0_seed42_es0_el5000.json,vectors/python/correctness_vector_100_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,3,band:0.55:6,1.5,42,,,,,,,0.6984,0.0,3492,0,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k3_Lband-0.55-6_a1p5_seed42_es0_el5000.json,vectors/python/correctness_vector_100_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,3,band:0.55:6,2.0,42,,,,,,,0.6944,0.0,3472,0,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k3_Lband-0.55-6_a2p0_seed42_es0_el5000.json,vectors/python/correctness_vector_100_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,3,band:0.55:6,2.5,42,,,,,,,0.6908,0.0,3454,0,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k3_Lband-0.55-6_a2p5_seed42_es0_el5000.json,vectors/python/correctness_vector_100_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,3,band:0.55:6,3.0,42,,,,,,,0.688,0.0,3440,0,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k3_Lband-0.55-6_a3p0_seed42_es0_el5000.json,vectors/python/correctness_vector_100_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,3,band:0.75:6,1.0,42,,,,,,,0.7042,0.0,3521,0,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k3_Lband-0.75-6_a1p0_seed42_es0_el5000.json,vectors/python/correctness_vector_100_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,3,band:0.75:6,1.5,42,,,,,,,0.705,0.0,3525,0,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k3_Lband-0.75-6_a1p5_seed42_es0_el5000.json,vectors/python/correctness_vector_100_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,3,band:0.75:6,2.0,42,,,,,,,0.705,0.0,3525,0,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k3_Lband-0.75-6_a2p0_seed42_es0_el5000.json,vectors/python/correctness_vector_100_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,3,band:0.75:6,2.5,42,,,,,,,0.7062,0.0,3531,0,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k3_Lband-0.75-6_a2p5_seed42_es0_el5000.json,vectors/python/correctness_vector_100_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,3,band:0.75:6,3.0,42,,,,,,,0.7078,0.0,3539,0,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k3_Lband-0.75-6_a3p0_seed42_es0_el5000.json,vectors/python/correctness_vector_100_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,3,band:0.90:6,1.0,42,,,,,,,0.7052,0.0,3526,0,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k3_Lband-0.90-6_a1p0_seed42_es0_el5000.json,vectors/python/correctness_vector_100_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,3,band:0.90:6,1.5,42,,,,,,,0.7042,0.0,3521,0,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k3_Lband-0.90-6_a1p5_seed42_es0_el5000.json,vectors/python/correctness_vector_100_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,3,band:0.90:6,2.0,42,,,,,,,0.7046,0.0,3523,0,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k3_Lband-0.90-6_a2p0_seed42_es0_el5000.json,vectors/python/correctness_vector_100_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,3,band:0.90:6,2.5,42,,,,,,,0.7046,0.0,3523,0,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k3_Lband-0.90-6_a2p5_seed42_es0_el5000.json,vectors/python/correctness_vector_100_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,3,band:0.90:6,3.0,42,,,,,,,0.7046,0.0,3523,0,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k3_Lband-0.90-6_a3p0_seed42_es0_el5000.json,vectors/python/correctness_vector_100_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,Qwen/Qwen2.5-Coder-14B-Instruct,3,band:0.15:6,1.0,42,,,,,,,0.695,0.0,3475,0,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_Qwen-Qwen2.5-Coder-14B-Instruct_k3_Lband-0.15-6_a1p0_seed42_es0_el5000.json,vectors/python/correctness_vector_100_qwen2-5-coder-14b-instruct_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,Qwen/Qwen2.5-Coder-14B-Instruct,3,band:0.15:6,1.5,42,,,,,,,0.697,0.0,3485,0,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_Qwen-Qwen2.5-Coder-14B-Instruct_k3_Lband-0.15-6_a1p5_seed42_es0_el5000.json,vectors/python/correctness_vector_100_qwen2-5-coder-14b-instruct_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,Qwen/Qwen2.5-Coder-14B-Instruct,3,band:0.15:6,2.0,42,,,,,,,0.6998,0.0,3499,0,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_Qwen-Qwen2.5-Coder-14B-Instruct_k3_Lband-0.15-6_a2p0_seed42_es0_el5000.json,vectors/python/correctness_vector_100_qwen2-5-coder-14b-instruct_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,Qwen/Qwen2.5-Coder-14B-Instruct,3,band:0.15:6,2.5,42,,,,,,,0.6988,0.0,3494,0,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_Qwen-Qwen2.5-Coder-14B-Instruct_k3_Lband-0.15-6_a2p5_seed42_es0_el5000.json,vectors/python/correctness_vector_100_qwen2-5-coder-14b-instruct_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,Qwen/Qwen2.5-Coder-14B-Instruct,3,band:0.15:6,3.0,42,,,,,,,0.6992,0.0,3496,0,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_Qwen-Qwen2.5-Coder-14B-Instruct_k3_Lband-0.15-6_a3p0_seed42_es0_el5000.json,vectors/python/correctness_vector_100_qwen2-5-coder-14b-instruct_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,Qwen/Qwen2.5-Coder-14B-Instruct,3,band:0.35:6,1.0,42,,,,,,,0.689,0.0,3445,0,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_Qwen-Qwen2.5-Coder-14B-Instruct_k3_Lband-0.35-6_a1p0_seed42_es0_el5000.json,vectors/python/correctness_vector_100_qwen2-5-coder-14b-instruct_pca_center_suffix.svec,,
tssb_mcq_k3_seed42,,mcq_cache/steering_100/tssb/mcq/tssb_mcq_k3_seed42.json,Qwen/Qwen2.5-Coder-14B-Instruct,3,band:0.35:6,1.5,42,,,,,,,0.6872,0.0,3436,0,5000,mcq_cache/steering_100/tssb/steered_tssb_mcq_k3_seed42_Qwen-Qwen2.5-Coder-14B-Instruct_k3_Lband-0.35-6_a1p5_seed42_es0_el5000.json,vectors/python/correctness_vector_100_qwen2-5-coder-14b-instruct_pca_center_suffix.svec,,
